date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:11:36	15604/15604	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:34%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/115	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/115.json	(from https://www.onetouchhealth.net/quality)
00:11:37	2377/2377	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:36%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fquality	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed2f52.json	(from https://www.onetouchhealth.net/quality)
00:11:39	2902/2902	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:11:37%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fquality&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed9da1	(from https://www.onetouchhealth.net/quality)
00:11:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:37%20GMT	https://www.onetouchhealth.net/?p=115	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index0a10.html	(from https://www.onetouchhealth.net/quality)
00:11:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:38%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/quality)
00:11:41	534617/534617	---MCZ	200	added ('OK')	application/pdf	etag:%2282859-61a9a07f61c12-gzip%22	https://www.onetouchhealth.net/app/uploads/2024/06/ISO-9001-OneTouch-Health-Group-2024.pdf	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/06/ISO-9001-OneTouch-Health-Group-2024.pdf	(from https://www.onetouchhealth.net/quality)
00:11:42	510721/510721	---MCZ	200	added ('OK')	application/pdf	etag:%227cb01-61a9a0819d4b4-gzip%22	https://www.onetouchhealth.net/app/uploads/2024/06/ISO-27001-OneTouch-Health-Group-2024.pdf	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/06/ISO-27001-OneTouch-Health-Group-2024.pdf	(from https://www.onetouchhealth.net/quality)
00:11:44	684751/684751	---MCZ	200	added ('OK')	application/pdf	etag:%22a72cf-620e15099b589-gzip%22	https://www.onetouchhealth.net/app/uploads/2024/08/2024-Cyber-Essentials-Plus-certificate.pdf	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/08/2024-Cyber-Essentials-Plus-certificate.pdf	(from https://www.onetouchhealth.net/quality)
00:11:44	28362/28362	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:42%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/2233	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/2233.json	(from https://www.onetouchhealth.net/case-studies)
00:11:45	2372/2372	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:43%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcase-studies	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed47e5.json	(from https://www.onetouchhealth.net/case-studies)
00:11:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:43%20GMT	https://www.onetouchhealth.net/?p=2233	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexbebf.html	(from https://www.onetouchhealth.net/case-studies)
00:11:46	2897/2897	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:11:45%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcase-studies&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed7ec9	(from https://www.onetouchhealth.net/case-studies)
00:11:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:46%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/case-studies)
00:11:49	556915/556915	---MCZ	200	added ('OK')	application/pdf	etag:%2287f73-61170d799cbd3-gzip%22	https://www.onetouchhealth.net/app/uploads/2024/02/Agincare-Case-Study-297-x-210-mm-1-compressed.pdf	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/02/Agincare-Case-Study-297-x-210-mm-1-compressed.pdf	(from https://www.onetouchhealth.net/case-studies)
00:11:49	517458/517458	---MCZ	200	added ('OK')	application/pdf	etag:%227e552-6108d42d55b25-gzip%22	https://www.onetouchhealth.net/app/uploads/2024/02/OneTouch-Health-Alcedo-Care-Case-Study-compressed.pdf	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/02/OneTouch-Health-Alcedo-Care-Case-Study-compressed.pdf	(from https://www.onetouchhealth.net/case-studies)
00:11:52	1266938/1266938	---MCZ	200	added ('OK')	application/pdf	etag:%221354fa-61170d7bfc698-gzip%22	https://www.onetouchhealth.net/app/uploads/2024/02/County-Durham-Care-Support-210-x-297-mm-3.pdf	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/02/County-Durham-Care-Support-210-x-297-mm-3.pdf	(from https://www.onetouchhealth.net/case-studies)
00:11:52	431877/431877	---MCZ	200	added ('OK')	application/pdf	etag:%2269705-61170d7e0cbd0-gzip%22	https://www.onetouchhealth.net/app/uploads/2024/02/Hibernia-Case-Study-1-compressed-copy.pdf	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/02/Hibernia-Case-Study-1-compressed-copy.pdf	(from https://www.onetouchhealth.net/case-studies)
00:11:52	728675/728675	---MCZ	200	added ('OK')	application/pdf	etag:%22b1e63-60e8350e8bbac-gzip%22	https://www.onetouchhealth.net/app/uploads/2024/01/OneTouch-Health-Bluebird-Care-NE-Case-Study.pdf	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/OneTouch-Health-Bluebird-Care-NE-Case-Study.pdf	(from https://www.onetouchhealth.net/case-studies)
00:11:54	193062/193062	---M-Z	200	added ('OK')	text/html	etag:%224cf2-621fa7f796c65%22	https://www.onetouchhealth.net/news-and-events	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news-and-events.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:11:55	97122/97122	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:53%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/35	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/35.json	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:11:56	2396/2396	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:54%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fnews-and-events	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedf3ee.json	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:11:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:54%20GMT	https://www.onetouchhealth.net/?p=35	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index5c90.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:11:57	2921/2921	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:11:55%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fnews-and-events&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed584b	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:11:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:57%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:11:59	69685/69685	---M--	200	added ('OK')	image/jpeg	etag:%2211035-610290b6ed679%22	https://www.onetouchhealth.net/app/uploads/2024/01/Beige-Simple-Woman-Facebook-Profile-Picture-3200-x-864-px-5.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/Beige-Simple-Woman-Facebook-Profile-Picture-3200-x-864-px-5.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:01	193094/193094	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2007:11:58%20GMT	https://www.onetouchhealth.net/news-and-events?category=	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news-and-eventse1ce.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:02	120949/120949	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Sep%202024%2007:12:00%20GMT	https://www.onetouchhealth.net/news-and-events?topic=blog	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news-and-events85fe.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:03	96678/96678	---MCZ	200	added ('OK')	text/html	etag:%2215cc7f418f5bef19668b53537fcc5383%22	https://www.onetouchhealth.net/news/onetouch-health-are-shortlisted-as-finalists-in-the-national-care-awards	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/onetouch-health-are-shortlisted-as-finalists-in-the-national-care-awards.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:04	80149/80149	---M--	200	added ('OK')	image/jpeg	etag:%2213915-621ad415b088c%22	https://www.onetouchhealth.net/app/uploads/2024/09/OneTouch-Health-Tech-Innovation-of-the-Year-Finalist-National-Care-Awards-768x768.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/09/OneTouch-Health-Tech-Innovation-of-the-Year-Finalist-National-Care-Awards-768x768.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:05	98144/98144	---MCZ	200	added ('OK')	text/html	etag:%22c5d108562cf909e1eecbd561853a36be%22	https://www.onetouchhealth.net/news/onetouch-health-acquires-oneplan	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/onetouch-health-acquires-oneplan.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:05	11716/11716	---M--	200	added ('OK')	image/png	etag:%222dc4-61a0b7cdff351%22	https://www.onetouchhealth.net/app/uploads/2024/06/oneplan-logo-2-e1717486500952.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/06/oneplan-logo-2-e1717486500952.png	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:07	96648/96648	---MCZ	200	added ('OK')	text/html	etag:%22cb3a3d2a391a95ed1ff3f8c81defa49c%22	https://www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/events/onetouch-health-leaders-in-care-conference24.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:07	45578/45578	---M--	200	added ('OK')	image/jpeg	etag:%22b20a-6191d8e368f90%22	https://www.onetouchhealth.net/app/uploads/2024/05/Untitled-450-x-450-px-1080-x-1080-px-5-768x768.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/05/Untitled-450-x-450-px-1080-x-1080-px-5-768x768.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:09	97834/97834	---MCZ	200	added ('OK')	text/html	etag:%228c180286ebbbd0c87e631e21ab05479c%22	https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show-2.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:09	56689/56689	---M--	200	added ('OK')	image/jpeg	etag:%22dd71-615bd837826db%22	https://www.onetouchhealth.net/app/uploads/2024/04/Richard-Care-Show-Image-768x768.jpeg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/04/Richard-Care-Show-Image-768x768.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:10	97874/97874	---MCZ	200	added ('OK')	text/html	etag:%22195837f0d38f843d89c776f8e9114bf6%22	https://www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/events/onetouch-is-exhibiting-and-speaking-at-the-care-show.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:12	96035/96035	---MCZ	200	added ('OK')	text/html	etag:%22ac504760d3e998b928a8ce6b45ffc29c%22	https://www.onetouchhealth.net/news/cardiff-care-roadshow	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/cardiff-care-roadshow.html	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:12	91955/91955	---M--	200	added ('OK')	image/jpeg	etag:%2216733-61050dd9427e7%22	https://www.onetouchhealth.net/app/uploads/2024/02/Lee-Payne-from-OneTouch-Health-at-the-Care-Roadshow-Future-of-Care-Leaders-Conference-768x768.jpeg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/02/Lee-Payne-from-OneTouch-Health-at-the-Care-Roadshow-Future-of-Care-Leaders-Conference-768x768.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=events)
00:12:13	48721/48721	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:12:11%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/2820	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/2820.json	(from https://www.onetouchhealth.net/faqs)
00:12:15	2468/2468	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:12:13%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Ffaqs	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embede102.json	(from https://www.onetouchhealth.net/faqs)
00:12:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:12:13%20GMT	https://www.onetouchhealth.net/?p=2820	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexa916.html	(from https://www.onetouchhealth.net/faqs)
00:12:16	3029/3029	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:12:14%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Ffaqs&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed3f4f	(from https://www.onetouchhealth.net/faqs)
00:12:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:12:15%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/faqs)
00:12:19	43648/43648	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:12:16%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/25	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/25.json	(from https://www.onetouchhealth.net/careers)
00:12:20	2337/2337	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:12:18%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcareers	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedec13.json	(from https://www.onetouchhealth.net/careers)
00:12:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:12:18%20GMT	https://www.onetouchhealth.net/?p=25	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index970c.html	(from https://www.onetouchhealth.net/careers)
00:12:21	2860/2860	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:12:19%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcareers&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed70a7	(from https://www.onetouchhealth.net/careers)
00:12:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:12:20%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/careers)
00:12:23	105024/105024	---M--	200	added ('OK')	image/jpeg	etag:%2219a40-61028b54ca8a5%22	https://www.onetouchhealth.net/app/uploads/2024/01/Beige-Simple-Woman-Facebook-Profile-Picture-3200-x-864-px-2.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/Beige-Simple-Woman-Facebook-Profile-Picture-3200-x-864-px-2.jpg	(from https://www.onetouchhealth.net/careers)
00:12:23	679/679	---M--	200	added ('OK')	image/png	etag:%222a7-610f2e5888157%22	https://www.onetouchhealth.net/app/uploads/2023/04/building-flag@2x.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2023/04/building-flag@2x.png	(from https://www.onetouchhealth.net/careers)
00:12:24	626980/626980	---MCZ	200	added ('OK')	application/pdf	etag:%2299124-61322c20041bc-gzip%22	https://www.onetouchhealth.net/app/uploads/2024/03/POL-063-Privacy-Policy-Candidate.docx.pdf	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/03/POL-063-Privacy-Policy-Candidate.docx.pdf	(from https://www.onetouchhealth.net/careers)
00:12:24	1406/1406	---M--	200	added ('OK')	image/png	etag:%2257e-610f2e58e0b53%22	https://www.onetouchhealth.net/app/uploads/2023/04/earth-europe@2x.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2023/04/earth-europe@2x.png	(from https://www.onetouchhealth.net/careers)
00:12:26	120145/120145	---MCZ	200	added ('OK')	text/html	etag:%22835790d8692bc27ff25615abe0508a0e%22	https://www.onetouchhealth.net/career/business-development-representative	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/career/business-development-representative.html	(from https://www.onetouchhealth.net/careers)
00:12:27	119771/119771	---MCZ	200	added ('OK')	text/html	etag:%22983acf712d17cb1d40d01e18706971d3%22	https://www.onetouchhealth.net/career/business-development-manager	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/career/business-development-manager.html	(from https://www.onetouchhealth.net/careers)
00:12:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:12:26%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:30	107433/107433	---MCZ	200	added ('OK')	text/html	etag:%2229cd6186795f0e32b05561336cae1af8%22	https://www.onetouchhealth.net/blog/navigating-compliance-in-healthcare-solutions-for-care-providers	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/blog/navigating-compliance-in-healthcare-solutions-for-care-providers.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:30	50035/50035	---M--	200	added ('OK')	image/png	etag:%22c373-621d4eef33bae%22	https://www.onetouchhealth.net/app/uploads/2024/09/Navigating-Compliance-in-Healthcare-Solutions-for-Care-Providers-1-768x768.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/09/Navigating-Compliance-in-Healthcare-Solutions-for-Care-Providers-1-768x768.png	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:32	109053/109053	---MCZ	200	added ('OK')	text/html	etag:%221f1d00b36e487c9b39851468fb9d4361%22	https://www.onetouchhealth.net/blog/achieving-excellence-in-domiciliary-care	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/blog/achieving-excellence-in-domiciliary-care.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:32	44806/44806	---M--	200	added ('OK')	image/png	etag:%22af06-6202d73019e50%22	https://www.onetouchhealth.net/app/uploads/2024/08/Achieving-Excellence-in-Domiciliary-Care-Blue-Version-768x768.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/08/Achieving-Excellence-in-Domiciliary-Care-Blue-Version-768x768.png	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:32	106707/106707	---M-Z	200	added ('OK')	text/html	etag:%2248e8-621fa1f9edb0a%22	https://www.onetouchhealth.net/blog/optimising-care-staff-scheduling-with-advanced-software-solutions	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/blog/optimising-care-staff-scheduling-with-advanced-software-solutions.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:33	56688/56688	---M--	200	added ('OK')	image/png	etag:%22dd70-61f174a0a86cc%22	https://www.onetouchhealth.net/app/uploads/2024/08/Optimising-Care-Staff-Scheduling-with-Advanced-Software-Solutions-Purple-Version-768x768.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/08/Optimising-Care-Staff-Scheduling-with-Advanced-Software-Solutions-Purple-Version-768x768.png	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:34	104847/104847	---MCZ	200	added ('OK')	text/html	etag:%229751b725c2811a39737a97b3031eb303%22	https://www.onetouchhealth.net/blog/how-digital-care-plans-transform-client-outcomes	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/blog/how-digital-care-plans-transform-client-outcomes.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:34	51884/51884	---M--	200	added ('OK')	image/png	etag:%22caac-61e9cbdcd3cb7%22	https://www.onetouchhealth.net/app/uploads/2024/07/The-Future-of-Care-How-Digital-Care-Plans-Transform-Patient-Outcomes-4-768x768.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/07/The-Future-of-Care-How-Digital-Care-Plans-Transform-Patient-Outcomes-4-768x768.png	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:36	100660/100660	---MCZ	200	added ('OK')	text/html	etag:%229a0083e6662ac2fda326ea951c29285e%22	https://www.onetouchhealth.net/blog/cqc-inspection-compliance	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/blog/cqc-inspection-compliance.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:36	3431/3431	---M--	200	added ('OK')	image/png	etag:%22d67-619206d7f6a18%22	https://www.onetouchhealth.net/app/uploads/2024/05/CQC-logo.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/05/CQC-logo.png	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:37	96841/96841	---MCZ	200	added ('OK')	text/html	etag:%22cc62ff3eb58ed55706e2657398198edc%22	https://www.onetouchhealth.net/news/onetouchhealth-sponsors-homecares-got-talent	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/onetouchhealth-sponsors-homecares-got-talent.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:38	69804/69804	---M--	200	added ('OK')	image/jpeg	etag:%22110ac-61a362341eb5e%22	https://www.onetouchhealth.net/app/uploads/2024/06/Onetouch-768x768.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/06/Onetouch-768x768.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:39	99537/99537	---MCZ	200	added ('OK')	text/html	etag:%228cce7471b24b51880d53261f8ccf65eb%22	https://www.onetouchhealth.net/news/celebrating-national-workplace-wellbeing-day-at-onetouch-health	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/celebrating-national-workplace-wellbeing-day-at-onetouch-health.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:39	8719/8719	---M--	200	added ('OK')	image/png	etag:%22220f-616faa8398120%22	https://www.onetouchhealth.net/app/uploads/2024/04/National-Workplace-Wellbeing-Day-2.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/04/National-Workplace-Wellbeing-Day-2.png	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:40	100359/100359	---M-Z	200	added ('OK')	text/html	etag:%224159-621fa353a90f5%22	https://www.onetouchhealth.net/news/some-exciting-new-additions-to-the-onetouch-team	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/some-exciting-new-additions-to-the-onetouch-team.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:40	49876/49876	---M--	200	added ('OK')	image/jpeg	etag:%22c2d4-61637ccc3470b%22	https://www.onetouchhealth.net/app/uploads/2024/04/Subheading-768x768.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/04/Subheading-768x768.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:42	99277/99277	---MCZ	200	added ('OK')	text/html	etag:%2284ca6bdbe049420ee5f286ba7b457396%22	https://www.onetouchhealth.net/news/duane-lawrence-appointed-chair-onetouch-health-board	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/duane-lawrence-appointed-chair-onetouch-health-board.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:42	15081/15081	---M--	200	added ('OK')	image/jpeg	etag:%223ae9-6152ee9c477f5%22	https://www.onetouchhealth.net/app/uploads/2024/01/DL3-2.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/DL3-2.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:44	96191/96191	---MCZ	200	added ('OK')	text/html	etag:%22af100f47c2f546c2cb28baf92bc72139%22	https://www.onetouchhealth.net/news/onetouch-is-exhibiting-at-the-homecare-conference-2	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/onetouch-is-exhibiting-at-the-homecare-conference-2.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:44	35188/35188	---M--	200	added ('OK')	image/jpeg	etag:%228974-60f9c0a3dbf8f%22	https://www.onetouchhealth.net/app/uploads/2024/01/Homecare-Association-Event-768x768.jpeg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/Homecare-Association-Event-768x768.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:45	96806/96806	---MCZ	200	added ('OK')	text/html	etag:%22371ced9f55c23b4beccecbf9b9dfcbcf%22	https://www.onetouchhealth.net/news/check-us-out-in-the-latest-edition-of-homecare-insight	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/news/check-us-out-in-the-latest-edition-of-homecare-insight.html	(from https://www.onetouchhealth.net/news-and-events?topic=news)
00:12:45	10304/10304	---M--	200	added ('OK')	image/jpeg	etag:%222840-61050f94c812d%22	https://www.onetouchhealth.net/app/uploads/2023/11/richard-green-headshot-resized-2.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2023/11/richard-green-headshot-resized-2.jpg	(from https://www.onetouchhealth.net/news-and-events?topic=news)
